student_id,session_date,session_number,problem,operation,correct_answer,user_answer,is_correct,attempts_needed,time_spent_seconds,difficulty_level,error_type
8,2024-01-15,4,9 - 1,Subtraction,8,8,True,1,7,Easy,
8,2024-01-15,4,4 + 5,Addition,9,9,True,1,8,Easy,
8,2024-01-15,4,3 × 3,Multiplication,9,1,False,3,28,Easy,multiplication_error
8,2024-01-15,4,10 × 9,Multiplication,90,93,False,4,72,Hard,calculation_error
8,2024-01-15,4,4 × 6,Multiplication,24,24,True,1,14,Medium,
8,2024-01-15,4,54 ÷ 9,Division,6,4,False,3,30,Easy,wrong_operation
8,2024-01-15,4,3 × 7,Multiplication,21,21,True,1,14,Medium,
8,2024-01-15,4,11 × 4,Multiplication,44,43,False,4,49,Medium,off_by_one
8,2024-01-19,5,2 × 3,Multiplication,6,5,False,3,26,Easy,wrong_operation
8,2024-01-19,5,8 - 2,Subtraction,6,6,True,1,8,Easy,
8,2024-01-19,5,24 ÷ 6,Division,4,4,True,1,12,Easy,
8,2024-01-19,5,9 × 10,Multiplication,90,90,True,1,17,Hard,
8,2024-01-19,5,32 ÷ 8,Division,4,6,False,2,21,Easy,digit_reversal
8,2024-01-19,5,4 × 2,Multiplication,8,8,True,1,10,Easy,
8,2024-01-19,5,15 ÷ 3,Division,5,5,True,1,11,Easy,
8,2024-01-19,5,6 - 5,Subtraction,1,6,False,4,23,Easy,off_by_five
8,2024-01-19,5,6 + 8,Addition,14,14,True,1,10,Easy,
8,2024-01-19,5,14 - 7,Subtraction,7,7,True,1,7,Easy,
8,2024-01-19,5,8 - 6,Subtraction,2,2,True,1,7,Easy,
8,2024-01-22,6,8 - 2,Subtraction,6,6,True,1,7,Easy,
8,2024-01-22,6,20 ÷ 4,Division,5,5,True,1,11,Easy,
8,2024-01-22,6,10 × 2,Multiplication,20,20,True,1,13,Easy,
8,2024-01-22,6,12 × 4,Multiplication,48,48,True,1,14,Medium,
8,2024-01-22,6,11 + 6,Addition,17,17,True,1,6,Easy,
8,2024-01-22,6,12 × 11,Multiplication,132,126,False,3,63,Hard,wrong_operation
8,2024-01-22,6,2 × 4,Multiplication,8,12,False,4,34,Easy,wrong_operation
8,2024-01-22,6,10 ÷ 2,Division,5,10,False,4,37,Easy,off_by_five
8,2024-01-22,6,7 × 12,Multiplication,84,48,False,4,68,Hard,digit_reversal
8,2024-01-22,6,2 + 8,Addition,10,8,False,2,12,Easy,calculation_error
8,2024-01-22,6,1 + 2,Addition,3,3,True,1,8,Easy,
8,2024-01-22,6,14 - 13,Subtraction,1,1,True,1,9,Easy,
8,2024-01-27,7,13 - 11,Subtraction,2,2,True,1,5,Easy,
8,2024-01-27,7,9 + 8,Addition,17,17,True,1,9,Easy,
8,2024-01-27,7,5 + 6,Addition,11,11,True,1,7,Easy,
8,2024-01-27,7,6 - 3,Subtraction,3,3,True,1,6,Easy,
8,2024-01-27,7,3 × 5,Multiplication,15,15,True,1,10,Easy,
8,2024-01-27,7,11 - 1,Subtraction,10,14,False,2,14,Easy,multiplication_error
8,2024-01-27,7,5 + 8,Addition,13,13,True,1,7,Easy,
8,2024-01-27,7,2 + 9,Addition,11,11,True,1,7,Easy,
8,2024-02-01,8,6 - 2,Subtraction,4,4,True,1,5,Easy,
8,2024-02-01,8,8 + 4,Addition,12,12,True,1,7,Easy,
8,2024-02-01,8,12 × 12,Multiplication,144,143,False,3,69,Hard,off_by_one
8,2024-02-01,8,49 ÷ 7,Division,7,7,True,1,10,Easy,
8,2024-02-01,8,13 - 8,Subtraction,5,5,True,1,6,Easy,
8,2024-02-01,8,6 - 5,Subtraction,1,1,True,1,9,Easy,
8,2024-02-01,8,6 - 2,Subtraction,4,8,False,4,21,Easy,calculation_error
8,2024-02-01,8,9 - 3,Subtraction,6,6,True,1,6,Easy,
8,2024-02-01,8,12 - 8,Subtraction,4,4,True,1,6,Easy,
8,2024-02-01,8,4 + 1,Addition,5,5,True,1,7,Easy,
8,2024-02-06,9,14 - 11,Subtraction,3,3,True,1,6,Easy,
8,2024-02-06,9,9 × 4,Multiplication,36,36,True,1,14,Medium,
8,2024-02-06,9,84 ÷ 12,Division,7,6,False,3,29,Easy,off_by_one
8,2024-02-06,9,14 - 7,Subtraction,7,7,True,1,9,Easy,
8,2024-02-06,9,16 - 4,Subtraction,12,12,True,1,8,Easy,
8,2024-02-06,9,10 + 2,Addition,12,12,True,1,7,Easy,
8,2024-02-06,9,11 × 2,Multiplication,22,22,True,1,10,Medium,
8,2024-02-06,9,9 × 7,Multiplication,63,36,False,4,56,Hard,digit_reversal
8,2024-02-06,9,12 ÷ 3,Division,4,4,True,1,9,Easy,
8,2024-02-06,9,36 ÷ 6,Division,6,6,True,1,9,Easy,
8,2024-02-06,9,2 × 12,Multiplication,24,36,False,4,41,Medium,multiplication_error
8,2024-02-06,9,10 ÷ 2,Division,5,4,False,4,38,Easy,off_by_one
8,2024-02-10,10,3 × 5,Multiplication,15,15,True,1,11,Easy,
8,2024-02-10,10,15 - 2,Subtraction,13,13,True,1,10,Easy,
8,2024-02-10,10,49 ÷ 7,Division,7,7,True,1,12,Easy,
8,2024-02-10,10,6 + 5,Addition,11,11,True,1,8,Easy,
8,2024-02-10,10,11 - 1,Subtraction,10,10,True,1,7,Easy,
8,2024-02-10,10,7 + 12,Addition,19,21,False,2,14,Easy,wrong_operation
8,2024-02-10,10,5 + 2,Addition,7,7,True,1,5,Easy,
8,2024-02-10,10,56 ÷ 8,Division,7,7,True,1,13,Easy,
8,2024-02-10,10,8 - 7,Subtraction,1,1,True,1,9,Easy,
8,2024-02-10,10,6 - 1,Subtraction,5,5,True,1,7,Easy,
8,2024-02-10,10,7 - 3,Subtraction,4,4,True,1,5,Easy,
8,2024-02-10,10,4 + 6,Addition,10,10,True,1,7,Easy,
8,2024-02-12,11,12 + 1,Addition,13,13,True,1,8,Easy,
8,2024-02-12,11,11 × 4,Multiplication,44,44,True,1,12,Medium,
8,2024-02-12,11,60 ÷ 12,Division,5,5,True,1,11,Easy,
8,2024-02-12,11,15 - 2,Subtraction,13,13,True,1,7,Easy,
8,2024-02-12,11,10 × 8,Multiplication,80,80,True,1,17,Hard,
8,2024-02-12,11,11 + 10,Addition,21,21,True,1,9,Medium,
8,2024-02-12,11,6 + 9,Addition,15,15,True,1,6,Easy,
8,2024-02-12,11,8 + 5,Addition,13,13,True,1,6,Easy,
8,2024-02-12,11,18 ÷ 9,Division,2,2,True,1,9,Easy,
8,2024-02-12,11,2 + 8,Addition,10,10,True,1,10,Easy,
8,2024-02-12,11,2 + 7,Addition,9,9,True,1,6,Easy,
8,2024-02-17,12,15 - 4,Subtraction,11,11,True,1,7,Easy,
8,2024-02-17,12,9 + 1,Addition,10,10,True,1,9,Easy,
8,2024-02-17,12,16 - 4,Subtraction,12,12,True,1,8,Easy,
8,2024-02-17,12,60 ÷ 10,Division,6,6,True,1,12,Easy,
8,2024-02-17,12,7 + 3,Addition,10,10,True,1,7,Easy,
8,2024-02-17,12,10 + 10,Addition,20,20,True,1,7,Easy,
8,2024-02-17,12,10 - 3,Subtraction,7,7,True,1,6,Easy,
8,2024-02-17,12,2 × 2,Multiplication,4,4,True,1,10,Easy,
8,2024-02-20,13,11 × 4,Multiplication,44,45,False,2,27,Medium,calculation_error
8,2024-02-20,13,54 ÷ 9,Division,6,6,True,1,9,Easy,
8,2024-02-20,13,9 + 10,Addition,19,19,True,1,7,Easy,
8,2024-02-20,13,40 ÷ 8,Division,5,5,True,1,12,Easy,
8,2024-02-20,13,16 ÷ 8,Division,2,2,True,1,10,Easy,
8,2024-02-20,13,12 - 1,Subtraction,11,11,True,1,10,Easy,
8,2024-02-20,13,20 ÷ 4,Division,5,5,True,1,10,Easy,
8,2024-02-20,13,3 × 2,Multiplication,6,18,False,2,17,Easy,multiplication_error
8,2024-02-24,14,12 + 4,Addition,16,16,True,1,7,Easy,
8,2024-02-24,14,7 + 7,Addition,14,14,True,1,9,Easy,
8,2024-02-24,14,9 - 4,Subtraction,5,5,True,1,7,Easy,
8,2024-02-24,14,9 × 3,Multiplication,27,72,False,3,31,Medium,digit_reversal
8,2024-02-24,14,42 ÷ 7,Division,6,11,False,3,30,Easy,off_by_five
8,2024-02-24,14,7 × 6,Multiplication,42,42,True,1,14,Medium,
8,2024-02-24,14,9 - 5,Subtraction,4,4,True,1,7,Easy,
8,2024-02-24,14,11 + 3,Addition,14,14,True,1,10,Easy,
8,2024-02-24,14,9 + 3,Addition,12,12,True,1,6,Easy,
8,2024-02-26,15,12 ÷ 6,Division,2,2,True,1,10,Easy,
8,2024-02-26,15,32 ÷ 4,Division,8,13,False,3,30,Easy,off_by_five
8,2024-02-26,15,3 × 10,Multiplication,30,29,False,2,24,Medium,off_by_one
8,2024-02-26,15,12 + 7,Addition,19,19,True,1,10,Easy,
8,2024-02-26,15,15 - 5,Subtraction,10,10,True,1,9,Easy,
8,2024-02-26,15,10 - 3,Subtraction,7,7,True,1,5,Easy,
8,2024-02-26,15,7 - 6,Subtraction,1,1,True,1,7,Easy,
8,2024-02-26,15,10 × 10,Multiplication,100,100,True,1,19,Hard,
8,2024-02-26,15,6 × 5,Multiplication,30,30,True,1,14,Medium,
8,2024-02-26,15,45 ÷ 9,Division,5,5,True,1,12,Easy,
8,2024-02-26,15,6 + 2,Addition,8,8,True,1,9,Easy,
8,2024-02-26,15,21 ÷ 3,Division,7,6,False,4,37,Easy,off_by_one
9,2024-01-06,1,17 - 10,Subtraction,7,7,True,1,6,Easy,
9,2024-01-06,1,6 - 3,Subtraction,3,3,True,1,7,Easy,
9,2024-01-06,1,13 - 8,Subtraction,5,5,True,1,9,Easy,
9,2024-01-06,1,7 + 8,Addition,15,15,True,1,7,Easy,
9,2024-01-06,1,50 ÷ 10,Division,5,7,False,3,27,Easy,digit_reversal
9,2024-01-06,1,99 ÷ 11,Division,9,12,False,2,19,Easy,digit_reversal
9,2024-01-06,1,4 + 8,Addition,12,12,True,1,10,Easy,
9,2024-01-06,1,8 × 9,Multiplication,72,67,False,3,45,Hard,off_by_five
9,2024-01-06,1,2 + 4,Addition,6,6,True,1,6,Easy,
9,2024-01-06,1,6 + 2,Addition,8,8,True,1,9,Easy,
9,2024-01-06,1,17 - 10,Subtraction,7,7,True,1,5,Easy,
9,2024-01-09,2,15 - 4,Subtraction,11,11,True,1,10,Easy,
9,2024-01-09,2,50 ÷ 10,Division,5,5,True,1,10,Easy,
9,2024-01-09,2,3 + 10,Addition,13,13,True,1,6,Easy,
9,2024-01-09,2,27 ÷ 9,Division,3,3,True,1,10,Easy,
9,2024-01-09,2,5 + 10,Addition,15,15,True,1,10,Easy,
9,2024-01-09,2,4 × 11,Multiplication,44,44,True,1,13,Medium,
9,2024-01-09,2,17 - 2,Subtraction,15,15,True,1,9,Easy,
9,2024-01-09,2,10 - 6,Subtraction,4,4,True,1,9,Easy,
9,2024-01-09,2,11 × 11,Multiplication,121,121,True,1,23,Hard,
9,2024-01-10,3,5 + 11,Addition,16,16,True,1,10,Easy,
9,2024-01-10,3,5 + 2,Addition,7,7,True,1,8,Easy,
9,2024-01-10,3,32 ÷ 4,Division,8,8,True,1,12,Easy,
9,2024-01-10,3,6 + 1,Addition,7,7,True,1,8,Easy,
9,2024-01-10,3,10 - 7,Subtraction,3,3,True,1,9,Easy,
9,2024-01-10,3,1 + 11,Addition,12,12,True,1,10,Easy,
9,2024-01-10,3,12 × 5,Multiplication,60,52,False,4,56,Hard,multiplication_error
9,2024-01-10,3,66 ÷ 11,Division,6,6,True,1,9,Easy,
9,2024-01-10,3,50 ÷ 10,Division,5,5,True,1,12,Easy,
9,2024-01-10,3,17 - 3,Subtraction,14,14,True,1,7,Easy,
9,2024-01-10,3,7 + 10,Addition,17,17,True,1,7,Easy,
9,2024-01-10,3,16 - 10,Subtraction,6,6,True,1,9,Easy,
9,2024-01-11,4,54 ÷ 6,Division,9,8,False,4,40,Easy,off_by_one
9,2024-01-11,4,3 + 6,Addition,9,9,True,1,8,Easy,
9,2024-01-11,4,9 - 2,Subtraction,7,7,True,1,8,Easy,
9,2024-01-11,4,7 + 12,Addition,19,19,True,1,10,Easy,
9,2024-01-11,4,10 × 6,Multiplication,60,60,True,1,16,Hard,
9,2024-01-11,4,14 - 7,Subtraction,7,7,True,1,8,Easy,
9,2024-01-11,4,9 + 2,Addition,11,11,True,1,7,Easy,
9,2024-01-11,4,30 ÷ 5,Division,6,6,True,1,9,Easy,
9,2024-01-13,5,48 ÷ 12,Division,4,4,True,1,10,Easy,
9,2024-01-13,5,12 - 10,Subtraction,2,2,True,1,8,Easy,
9,2024-01-13,5,11 + 9,Addition,20,20,True,1,8,Easy,
9,2024-01-13,5,8 + 8,Addition,16,16,True,1,8,Easy,
9,2024-01-13,5,3 × 8,Multiplication,24,23,False,3,34,Medium,off_by_one
9,2024-01-13,5,12 × 5,Multiplication,60,53,False,3,44,Hard,wrong_operation
9,2024-01-13,5,6 - 6,Subtraction,0,0,True,1,6,Easy,
9,2024-01-13,5,2 × 8,Multiplication,16,16,True,1,12,Easy,
9,2024-01-17,6,7 × 6,Multiplication,42,42,True,1,15,Medium,
9,2024-01-17,6,36 ÷ 6,Division,6,6,True,1,10,Easy,
9,2024-01-17,6,3 + 2,Addition,5,5,True,1,8,Easy,
9,2024-01-17,6,25 ÷ 5,Division,5,6,False,4,40,Easy,off_by_one
9,2024-01-17,6,36 ÷ 12,Division,3,3,True,1,10,Easy,
9,2024-01-17,6,22 ÷ 11,Division,2,2,True,1,13,Easy,
9,2024-01-17,6,15 - 10,Subtraction,5,5,True,1,8,Easy,
9,2024-01-17,6,24 ÷ 4,Division,6,6,True,1,12,Easy,
9,2024-01-17,6,7 + 5,Addition,12,12,True,1,6,Easy,
9,2024-01-18,7,10 + 9,Addition,19,19,True,1,9,Easy,
9,2024-01-18,7,8 + 6,Addition,14,14,True,1,8,Easy,
9,2024-01-18,7,6 ÷ 3,Division,2,2,True,1,9,Easy,
9,2024-01-18,7,16 - 1,Subtraction,15,18,False,3,18,Easy,calculation_error
9,2024-01-18,7,11 × 12,Multiplication,132,132,True,1,24,Hard,
9,2024-01-18,7,49 ÷ 7,Division,7,7,True,1,13,Easy,
9,2024-01-18,7,18 ÷ 6,Division,3,3,True,1,9,Easy,
9,2024-01-18,7,3 + 1,Addition,4,0,False,4,22,Easy,off_by_five
9,2024-01-19,8,6 + 7,Addition,13,13,True,1,9,Easy,
9,2024-01-19,8,2 + 5,Addition,7,7,True,1,7,Easy,
9,2024-01-19,8,1 + 7,Addition,8,8,True,1,9,Easy,
9,2024-01-19,8,8 - 3,Subtraction,5,5,True,1,6,Easy,
9,2024-01-19,8,16 - 4,Subtraction,12,12,True,1,8,Easy,
9,2024-01-19,8,3 × 5,Multiplication,15,15,True,1,13,Easy,
9,2024-01-19,8,3 × 6,Multiplication,18,18,True,1,9,Easy,
9,2024-01-19,8,5 × 9,Multiplication,45,45,True,1,12,Medium,
9,2024-01-19,8,12 + 4,Addition,16,16,True,1,6,Easy,
9,2024-01-19,8,36 ÷ 4,Division,9,9,True,1,10,Easy,
9,2024-01-21,9,3 × 2,Multiplication,6,6,True,1,10,Easy,
9,2024-01-21,9,8 × 2,Multiplication,16,16,True,1,12,Easy,
9,2024-01-21,9,12 + 8,Addition,20,20,True,1,9,Easy,
9,2024-01-21,9,16 - 3,Subtraction,13,13,True,1,9,Easy,
9,2024-01-21,9,5 + 1,Addition,6,6,True,1,6,Easy,
9,2024-01-21,9,12 × 12,Multiplication,144,144,True,1,25,Hard,
9,2024-01-21,9,7 - 6,Subtraction,1,1,True,1,8,Easy,
9,2024-01-21,9,16 - 7,Subtraction,9,9,True,1,6,Easy,
9,2024-01-25,10,5 × 3,Multiplication,15,15,True,1,11,Easy,
9,2024-01-25,10,10 × 12,Multiplication,120,120,True,1,22,Hard,
9,2024-01-25,10,3 × 6,Multiplication,18,18,True,1,12,Easy,
9,2024-01-25,10,5 × 10,Multiplication,50,5,False,3,42,Medium,digit_reversal
9,2024-01-25,10,6 + 7,Addition,13,13,True,1,6,Easy,
9,2024-01-25,10,7 + 9,Addition,16,16,True,1,7,Easy,
9,2024-01-25,10,12 + 2,Addition,14,14,True,1,9,Easy,
9,2024-01-25,10,24 ÷ 8,Division,3,3,True,1,12,Easy,
9,2024-01-25,10,6 - 4,Subtraction,2,2,True,1,5,Easy,
9,2024-01-28,11,8 × 8,Multiplication,64,64,True,1,15,Hard,
9,2024-01-28,11,15 - 3,Subtraction,12,12,True,1,9,Easy,
9,2024-01-28,11,7 × 3,Multiplication,21,21,True,1,12,Medium,
9,2024-01-28,11,7 × 7,Multiplication,49,53,False,4,52,Medium,multiplication_error
9,2024-01-28,11,16 ÷ 2,Division,8,8,True,1,10,Easy,
9,2024-01-28,11,88 ÷ 11,Division,8,8,True,1,12,Easy,
9,2024-01-28,11,8 - 5,Subtraction,3,3,True,1,5,Easy,
9,2024-01-28,11,4 × 6,Multiplication,24,24,True,1,13,Medium,
9,2024-01-28,11,48 ÷ 12,Division,4,4,True,1,9,Easy,
9,2024-01-28,11,8 + 6,Addition,14,14,True,1,9,Easy,
9,2024-01-28,11,8 + 4,Addition,12,12,True,1,10,Easy,
9,2024-01-31,12,18 ÷ 9,Division,2,2,True,1,9,Easy,
9,2024-01-31,12,14 - 13,Subtraction,1,1,True,1,8,Easy,
9,2024-01-31,12,48 ÷ 12,Division,4,4,True,1,11,Easy,
9,2024-01-31,12,4 × 4,Multiplication,16,16,True,1,12,Easy,
9,2024-01-31,12,30 ÷ 6,Division,5,5,True,1,13,Easy,
9,2024-01-31,12,9 + 5,Addition,14,14,True,1,10,Easy,
9,2024-01-31,12,22 ÷ 11,Division,2,2,True,1,13,Easy,
9,2024-01-31,12,4 × 9,Multiplication,36,36,True,1,13,Medium,
9,2024-02-05,13,9 - 2,Subtraction,7,7,True,1,7,Easy,
9,2024-02-05,13,7 + 2,Addition,9,9,True,1,8,Easy,
9,2024-02-05,13,2 + 2,Addition,4,4,True,1,8,Easy,
9,2024-02-05,13,8 × 2,Multiplication,16,16,True,1,13,Easy,
9,2024-02-05,13,12 × 7,Multiplication,84,84,True,1,19,Hard,
9,2024-02-05,13,12 + 1,Addition,13,13,True,1,10,Easy,
9,2024-02-05,13,4 + 1,Addition,5,5,True,1,9,Easy,
9,2024-02-05,13,3 × 7,Multiplication,21,21,True,1,14,Medium,
9,2024-02-05,13,8 - 7,Subtraction,1,1,True,1,6,Easy,
9,2024-02-08,14,12 - 1,Subtraction,11,11,True,1,8,Easy,
9,2024-02-08,14,17 - 2,Subtraction,15,15,True,1,6,Easy,
9,2024-02-08,14,72 ÷ 12,Division,6,6,True,1,13,Easy,
9,2024-02-08,14,5 × 9,Multiplication,45,45,True,1,13,Medium,
9,2024-02-08,14,11 + 10,Addition,21,21,True,1,8,Medium,
9,2024-02-08,14,6 × 12,Multiplication,72,72,True,1,18,Hard,
9,2024-02-08,14,10 - 10,Subtraction,0,0,True,1,7,Easy,
9,2024-02-08,14,6 + 10,Addition,16,16,True,1,9,Easy,
9,2024-02-08,14,8 - 8,Subtraction,0,0,True,1,8,Easy,
9,2024-02-08,14,2 × 7,Multiplication,14,14,True,1,11,Easy,
9,2024-02-08,14,5 + 7,Addition,12,12,True,1,7,Easy,
9,2024-02-11,15,3 × 12,Multiplication,36,36,True,1,13,Medium,
9,2024-02-11,15,8 × 2,Multiplication,16,16,True,1,12,Easy,
9,2024-02-11,15,4 × 3,Multiplication,12,12,True,1,12,Easy,
9,2024-02-11,15,10 + 5,Addition,15,15,True,1,7,Easy,
9,2024-02-11,15,42 ÷ 7,Division,6,6,True,1,10,Easy,
9,2024-02-11,15,35 ÷ 5,Division,7,7,True,1,9,Easy,
9,2024-02-11,15,11 × 6,Multiplication,66,66,True,1,18,Hard,
9,2024-02-11,15,10 + 6,Addition,16,16,True,1,7,Easy,
9,2024-02-11,15,42 ÷ 6,Division,7,7,True,1,9,Easy,
9,2024-02-11,15,24 ÷ 6,Division,4,4,True,1,13,Easy,
9,2024-02-11,15,32 ÷ 8,Division,4,4,True,1,11,Easy,
10,2024-01-03,1,14 - 11,Subtraction,3,3,True,1,5,Easy,
10,2024-01-03,1,7 + 6,Addition,13,13,True,1,8,Easy,
10,2024-01-03,1,10 - 8,Subtraction,2,2,True,1,6,Easy,
10,2024-01-03,1,7 - 1,Subtraction,6,6,True,1,5,Easy,
10,2024-01-03,1,11 × 11,Multiplication,121,121,True,1,23,Hard,
10,2024-01-03,1,42 ÷ 7,Division,6,6,True,1,9,Easy,
10,2024-01-03,1,35 ÷ 7,Division,5,5,True,1,13,Easy,
10,2024-01-03,1,9 + 9,Addition,18,18,True,1,8,Easy,
10,2024-01-03,1,66 ÷ 11,Division,6,6,True,1,11,Easy,
10,2024-01-03,1,72 ÷ 9,Division,8,8,True,1,10,Easy,
10,2024-01-05,2,11 + 10,Addition,21,21,True,1,7,Medium,
10,2024-01-05,2,5 + 11,Addition,16,16,True,1,7,Easy,
10,2024-01-05,2,9 - 9,Subtraction,0,0,True,1,7,Easy,
10,2024-01-05,2,15 - 6,Subtraction,9,9,True,1,6,Easy,
10,2024-01-05,2,7 - 7,Subtraction,0,0,True,1,9,Easy,
10,2024-01-05,2,72 ÷ 8,Division,9,9,True,1,9,Easy,
10,2024-01-05,2,1 + 11,Addition,12,12,True,1,9,Easy,
10,2024-01-05,2,9 + 3,Addition,12,12,True,1,8,Easy,
10,2024-01-05,2,63 ÷ 7,Division,9,9,True,1,10,Easy,
10,2024-01-05,2,1 + 8,Addition,9,9,True,1,7,Easy,
10,2024-01-05,2,45 ÷ 5,Division,9,9,True,1,11,Easy,
10,2024-01-06,3,14 - 2,Subtraction,12,12,True,1,7,Easy,
10,2024-01-06,3,5 × 12,Multiplication,60,55,False,2,29,Hard,off_by_five
10,2024-01-06,3,12 - 9,Subtraction,3,3,True,1,7,Easy,
10,2024-01-06,3,4 × 8,Multiplication,32,24,False,2,22,Medium,multiplication_error
10,2024-01-06,3,8 × 5,Multiplication,40,40,True,1,16,Medium,
10,2024-01-06,3,10 ÷ 2,Division,5,5,True,1,12,Easy,
10,2024-01-06,3,7 + 9,Addition,16,16,True,1,8,Easy,
10,2024-01-06,3,5 + 3,Addition,8,8,True,1,7,Easy,
10,2024-01-06,3,4 + 5,Addition,9,9,True,1,8,Easy,
10,2024-01-06,3,25 ÷ 5,Division,5,5,True,1,10,Easy,
10,2024-01-07,4,7 - 5,Subtraction,2,2,True,1,8,Easy,
10,2024-01-07,4,8 × 7,Multiplication,56,56,True,1,13,Hard,
10,2024-01-07,4,8 ÷ 4,Division,2,2,True,1,9,Easy,
10,2024-01-07,4,2 + 4,Addition,6,6,True,1,7,Easy,
10,2024-01-07,4,3 + 10,Addition,13,13,True,1,8,Easy,
10,2024-01-07,4,12 ÷ 3,Division,4,4,True,1,11,Easy,
10,2024-01-07,4,2 + 4,Addition,6,6,True,1,8,Easy,
10,2024-01-07,4,6 × 2,Multiplication,12,12,True,1,10,Easy,
10,2024-01-07,4,2 × 6,Multiplication,12,12,True,1,9,Easy,
10,2024-01-08,5,15 ÷ 5,Division,3,3,True,1,9,Easy,
10,2024-01-08,5,2 + 9,Addition,11,11,True,1,7,Easy,
10,2024-01-08,5,4 + 2,Addition,6,6,True,1,5,Easy,
10,2024-01-08,5,72 ÷ 8,Division,9,9,True,1,11,Easy,
10,2024-01-08,5,3 × 11,Multiplication,33,33,True,1,15,Medium,
10,2024-01-08,5,7 - 2,Subtraction,5,5,True,1,6,Easy,
10,2024-01-08,5,20 ÷ 10,Division,2,2,True,1,12,Easy,
10,2024-01-08,5,2 × 5,Multiplication,10,10,True,1,12,Easy,
10,2024-01-10,6,6 + 5,Addition,11,11,True,1,6,Easy,
10,2024-01-10,6,6 - 6,Subtraction,0,0,True,1,6,Easy,
10,2024-01-10,6,12 ÷ 4,Division,3,3,True,1,9,Easy,
10,2024-01-10,6,7 - 6,Subtraction,1,1,True,1,8,Easy,
10,2024-01-10,6,3 + 7,Addition,10,11,False,4,28,Easy,off_by_one
10,2024-01-10,6,14 - 12,Subtraction,2,2,True,1,8,Easy,
10,2024-01-10,6,3 × 3,Multiplication,9,9,True,1,12,Easy,
10,2024-01-10,6,15 - 12,Subtraction,3,3,True,1,7,Easy,
10,2024-01-10,6,10 × 3,Multiplication,30,30,True,1,13,Medium,
10,2024-01-10,6,3 + 10,Addition,13,13,True,1,10,Easy,
10,2024-01-10,6,16 - 12,Subtraction,4,4,True,1,6,Easy,
10,2024-01-14,7,12 ÷ 3,Division,4,4,True,1,10,Easy,
10,2024-01-14,7,10 - 4,Subtraction,6,6,True,1,8,Easy,
10,2024-01-14,7,10 - 2,Subtraction,8,8,True,1,9,Easy,
10,2024-01-14,7,27 ÷ 9,Division,3,3,True,1,9,Easy,
10,2024-01-14,7,5 × 9,Multiplication,45,45,True,1,16,Medium,
10,2024-01-14,7,9 × 4,Multiplication,36,36,True,1,12,Medium,
10,2024-01-14,7,4 × 3,Multiplication,12,12,True,1,12,Easy,
10,2024-01-14,7,1 + 3,Addition,4,4,True,1,5,Easy,
10,2024-01-16,8,18 ÷ 6,Division,3,3,True,1,13,Easy,
10,2024-01-16,8,10 + 5,Addition,15,15,True,1,10,Easy,
10,2024-01-16,8,8 ÷ 2,Division,4,4,True,1,11,Easy,
10,2024-01-16,8,7 - 5,Subtraction,2,2,True,1,9,Easy,
10,2024-01-16,8,2 × 11,Multiplication,22,22,True,1,10,Medium,
10,2024-01-16,8,7 - 1,Subtraction,6,6,True,1,6,Easy,
10,2024-01-16,8,15 - 8,Subtraction,7,7,True,1,5,Easy,
10,2024-01-16,8,22 ÷ 11,Division,2,2,True,1,13,Easy,
10,2024-01-16,8,11 - 6,Subtraction,5,5,True,1,6,Easy,
10,2024-01-16,8,4 × 7,Multiplication,28,23,False,4,44,Medium,off_by_five
10,2024-01-16,8,9 + 10,Addition,19,19,True,1,8,Easy,
10,2024-01-17,9,14 - 13,Subtraction,1,1,True,1,6,Easy,
10,2024-01-17,9,8 - 6,Subtraction,2,2,True,1,6,Easy,
10,2024-01-17,9,84 ÷ 12,Division,7,7,True,1,9,Easy,
10,2024-01-17,9,4 × 3,Multiplication,12,12,True,1,12,Easy,
10,2024-01-17,9,24 ÷ 6,Division,4,4,True,1,12,Easy,
10,2024-01-17,9,1 + 11,Addition,12,12,True,1,10,Easy,
10,2024-01-17,9,17 - 13,Subtraction,4,4,True,1,9,Easy,
10,2024-01-17,9,8 + 3,Addition,11,11,True,1,8,Easy,
10,2024-01-17,9,11 × 4,Multiplication,44,44,True,1,15,Medium,
10,2024-01-17,9,11 × 10,Multiplication,110,110,True,1,20,Hard,
10,2024-01-17,9,3 + 2,Addition,5,5,True,1,6,Easy,
10,2024-01-20,10,3 + 10,Addition,13,13,True,1,6,Easy,
10,2024-01-20,10,12 ÷ 2,Division,6,6,True,1,10,Easy,
10,2024-01-20,10,14 - 6,Subtraction,8,8,True,1,5,Easy,
10,2024-01-20,10,5 + 11,Addition,16,16,True,1,9,Easy,
10,2024-01-20,10,16 ÷ 2,Division,8,8,True,1,10,Easy,
10,2024-01-20,10,20 ÷ 4,Division,5,5,True,1,10,Easy,
10,2024-01-20,10,56 ÷ 7,Division,8,8,True,1,9,Easy,
10,2024-01-20,10,11 + 5,Addition,16,16,True,1,6,Easy,
10,2024-01-20,10,13 - 1,Subtraction,12,12,True,1,10,Easy,
10,2024-01-23,11,96 ÷ 12,Division,8,8,True,1,9,Easy,
10,2024-01-23,11,4 × 3,Multiplication,12,12,True,1,13,Easy,
10,2024-01-23,11,10 - 4,Subtraction,6,6,True,1,9,Easy,
10,2024-01-23,11,35 ÷ 7,Division,5,5,True,1,10,Easy,
10,2024-01-23,11,10 + 6,Addition,16,16,True,1,8,Easy,
